Date,SPY
1995-11-03,35.1718635559082
1995-11-06,35.05125427246094
1995-11-07,34.92136764526367
1995-11-08,35.23679733276367
1995-11-09,35.36670684814453
1995-11-10,35.34815216064453
1995-11-13,35.3110237121582
1995-11-14,35.079071044921875
1995-11-15,35.4316291809082
1995-11-16,35.626468658447266
1995-11-17,35.73777770996094
1995-11-20,35.55226135253906
1995-11-21,35.83985900878906
1995-11-22,35.72852325439453
1995-11-24,35.8213005065918
1995-11-27,35.8305778503418
1995-11-28,36.210968017578125
1995-11-29,36.24806213378906
1995-11-30,36.16457748413086
1995-12-01,36.210968017578125
1995-12-04,36.65629577636719
1995-12-05,36.89752960205078
1995-12-06,36.98101043701172
1995-12-07,36.78617477416992
1995-12-08,36.90681076049805
1995-12-11,37.06452941894531
1995-12-12,36.95317840576172
1995-12-13,37.185123443603516
1995-12-14,36.91606903076172
1995-12-15,36.92959976196289
1995-12-18,36.22011947631836
1995-12-19,36.60287094116211
1995-12-20,36.24811935424805
1995-12-21,36.43483352661133
1995-12-22,36.56552505493164
1995-12-26,36.742897033691406
1995-12-27,36.72422409057617
1995-12-28,36.68688201904297
1995-12-29,36.733551025390625
1996-01-02,37.12564468383789
1996-01-03,37.228336334228516
1996-01-04,36.87357711791992
1996-01-05,36.79890441894531
1996-01-08,36.938934326171875
1996-01-09,36.30414962768555
1996-01-10,35.828041076660156
1996-01-11,36.042755126953125
1996-01-12,35.98676300048828
1996-01-15,35.91208267211914
1996-01-16,36.35081481933594
1996-01-17,36.23880386352539
1996-01-18,36.360137939453125
1996-01-19,36.60287094116211
1996-01-22,36.61219787597656
1996-01-23,36.696205139160156
1996-01-24,36.994937896728516
1996-01-25,36.8642578125
1996-01-26,37.18163299560547
1996-01-29,37.330997467041016
1996-01-30,37.64838790893555
1996-01-31,38.040462493896484
1996-02-01,38.18048095703125
1996-02-02,38.02178192138672
1996-02-05,38.3298454284668
1996-02-06,38.69393539428711
1996-02-07,38.917972564697266
1996-02-08,39.33803939819336
1996-02-09,39.328712463378906
1996-02-12,39.6274528503418
1996-02-13,39.54341125488281
1996-02-14,39.19801330566406
1996-02-15,38.955299377441406
1996-02-16,38.79660415649414
1996-02-20,38.41389465332031
1996-02-21,38.88996124267578
1996-02-22,39.50606918334961
1996-02-23,39.394073486328125
1996-02-26,38.833946228027344
1996-02-27,38.712608337402344
1996-02-28,38.53521728515625
1996-02-29,38.16181945800781
1996-03-01,38.76860427856445
1996-03-04,38.99265670776367
1996-03-05,39.35670852661133
1996-03-06,39.01132583618164
1996-03-07,39.20734786987305
1996-03-08,37.93777847290039
1996-03-11,38.37654113769531
1996-03-12,38.07781982421875
1996-03-13,38.339195251464844
1996-03-14,38.507225036621094
1996-03-15,38.4813346862793
1996-03-18,39.22207260131836
1996-03-19,39.137691497802734
1996-03-20,39.0908203125
1996-03-21,38.99705505371094
1996-03-22,39.10020446777344
1996-03-25,39.02518844604492
1996-03-26,39.21269989013672
1996-03-27,38.85640335083008
1996-03-28,39.006439208984375
1996-03-29,38.81889724731445
1996-04-01,39.268978118896484
1996-04-02,39.343971252441406
1996-04-03,39.343971252441406
1996-04-04,39.31584930419922
1996-04-08,38.6407470703125
1996-04-09,38.4907112121582
1996-04-10,37.806236267089844
1996-04-11,37.75935363769531
1996-04-12,38.2375602722168
1996-04-15,38.55635070800781
1996-04-16,38.66887664794922
1996-04-17,38.575111389160156
1996-04-18,38.63135528564453
1996-04-19,38.72514343261719
1996-04-22,39.02518844604492
1996-04-23,39.1470832824707
1996-04-24,39.006439208984375
1996-04-25,39.18458938598633
1996-04-26,39.268978118896484
1996-04-29,39.268978118896484
1996-04-30,39.240875244140625
1996-05-01,39.325233459472656
1996-05-02,38.65011215209961
1996-05-03,38.593875885009766
1996-05-06,38.55635070800781
1996-05-07,38.39696502685547
1996-05-08,38.875152587890625
1996-05-09,38.84702682495117
1996-05-10,39.231468200683594
1996-05-13,39.82219696044922
1996-05-14,40.065975189208984
1996-05-15,40.01907730102539
1996-05-16,40.103458404541016
1996-05-17,40.31916809082031
1996-05-20,40.591064453125
1996-05-21,40.53480529785156
1996-05-22,40.919254302978516
1996-05-23,40.75046157836914
1996-05-24,40.90987777709961
1996-05-28,40.497291564941406
1996-05-29,40.22538375854492
1996-05-30,40.43167495727539
1996-05-31,40.1316032409668
1996-06-03,40.24412536621094
1996-06-04,40.525428771972656
1996-06-05,40.881736755371094
1996-06-06,40.58168411254883
1996-06-07,40.58168411254883
1996-06-10,40.45039749145508
1996-06-11,40.412899017333984
1996-06-12,40.33790588378906
1996-06-13,40.33790588378906
1996-06-14,40.169124603271484
1996-06-17,40.1409912109375
1996-06-18,39.81281661987305
1996-06-19,39.99097442626953
1996-06-20,39.962833404541016
1996-06-21,40.30656051635742
1996-06-24,40.38197326660156
1996-06-25,40.33485412597656
1996-06-26,40.06147384643555
1996-06-27,40.3442497253418
1996-06-28,40.48563766479492
1996-07-01,40.83443832397461
1996-07-02,40.68359375
1996-07-03,40.59876251220703
1996-07-05,39.561885833740234
1996-07-08,39.40162658691406
1996-07-09,39.561885833740234
1996-07-10,39.722137451171875
1996-07-11,38.9208984375
1996-07-12,38.949161529541016
1996-07-15,37.79917526245117
1996-07-16,37.89344024658203
1996-07-17,38.34589767456055
1996-07-18,38.87377166748047
1996-07-19,38.59098434448242
1996-07-22,38.30818557739258
1996-07-23,37.818031311035156
1996-07-24,37.89344024658203
1996-07-25,38.23278045654297
1996-07-26,38.44017028808594
1996-07-29,38.01598358154297
1996-07-30,38.38361740112305
1996-07-31,38.6663932800293
1996-08-01,39.307373046875
1996-08-02,40.15571594238281
1996-08-05,39.92008590698242
1996-08-06,40.04261016845703
1996-08-07,40.14631271362305
1996-08-08,40.08032989501953
1996-08-09,39.948368072509766
1996-08-12,40.24057388305664
1996-08-13,39.92008590698242
1996-08-14,40.06147384643555
1996-08-15,39.98605728149414
1996-08-16,40.32538604736328
1996-08-19,40.3442497253418
1996-08-20,40.31596755981445
1996-08-21,40.17459487915039
1996-08-22,40.5516357421875
1996-08-23,40.33485412597656
1996-08-26,40.13690185546875
1996-08-27,40.28768539428711
1996-08-28,40.22172927856445
1996-08-29,39.82582473754883
1996-08-30,39.41106414794922
1996-09-03,39.665565490722656
1996-09-04,39.703285217285156
1996-09-05,39.2225456237793
1996-09-06,39.7786865234375
1996-09-09,40.2500114440918
1996-09-10,40.23114776611328
1996-09-11,40.45737838745117
1996-09-12,40.740169525146484
1996-09-13,41.3622932434082
1996-09-16,41.51311492919922
1996-09-17,41.41886520385742
1996-09-18,41.31515884399414
1996-09-19,41.475399017333984
1996-09-20,41.622528076171875
1996-09-23,41.61306381225586
1996-09-24,41.603580474853516
1996-09-25,41.63202667236328
1996-09-26,41.61306381225586
1996-09-27,41.65094757080078
1996-09-30,41.61306381225586
1996-10-01,41.8404541015625
1996-10-02,42.124671936035156
1996-10-03,42.086788177490234
1996-10-04,42.6552848815918
1996-10-07,42.7026481628418
1996-10-08,42.53211212158203
1996-10-09,42.20049285888672
1996-10-10,42.1152229309082
1996-10-11,42.63633346557617
1996-10-14,42.69317626953125
1996-10-15,42.63633346557617
1996-10-16,42.84477996826172
1996-10-17,42.958465576171875
1996-10-18,43.185848236083984
1996-10-21,43.12901306152344
1996-10-22,42.825828552246094
1996-10-23,42.967926025390625
1996-10-24,42.598426818847656
1996-10-25,42.63633346557617
1996-10-28,42.35209655761719
1996-10-29,42.69317626953125
1996-10-30,42.551055908203125
1996-10-31,42.958465576171875
1996-11-01,42.806854248046875
1996-11-04,43.091094970703125
1996-11-05,43.33743667602539
1996-11-06,44.17123794555664
1996-11-07,44.27546691894531
1996-11-08,44.52181625366211
1996-11-11,44.47441482543945
1996-11-12,44.341773986816406
1996-11-13,44.54075622558594
1996-11-14,44.83445739746094
1996-11-15,44.891319274902344
1996-11-18,44.90078353881836
1996-11-19,45.222938537597656
1996-11-20,45.29874038696289
1996-11-21,45.23240280151367
1996-11-22,45.58295440673828
1996-11-25,46.160926818847656
1996-11-26,46.009342193603516
1996-11-27,45.92405700683594
1996-11-29,46.09458923339844
1996-12-02,46.11353302001953
1996-12-03,45.3271598815918
1996-12-04,45.450321197509766
1996-12-05,45.3271598815918
1996-12-06,45.061851501464844
1996-12-09,45.725101470947266
1996-12-10,45.507171630859375
1996-12-11,45.090274810791016
1996-12-12,44.341773986816406
1996-12-13,44.45549392700195
1996-12-16,43.88700485229492
1996-12-17,44.237571716308594
1996-12-18,44.588130950927734
1996-12-19,45.507171630859375
1996-12-20,45.60702896118164
1996-12-23,45.49279022216797
1996-12-24,45.825992584228516
1996-12-26,46.17829895019531
1996-12-27,46.235450744628906
1996-12-30,45.83554458618164
1996-12-31,44.9976692199707
1997-01-02,45.11193084716797
1997-01-03,45.75935745239258
1997-01-06,45.35947036743164
1997-01-07,45.91172790527344
1997-01-08,45.51182556152344
1997-01-09,45.892662048339844
1997-01-10,46.38777542114258
1997-01-13,46.32111358642578
1997-01-14,46.901920318603516
1997-01-15,46.787681579589844
1997-01-16,46.97808837890625
1997-01-17,47.263755798339844
1997-01-20,47.32085418701172
1997-01-21,47.70173263549805
1997-01-22,48.04447555541992
1997-01-23,47.377986907958984
1997-01-24,46.76863479614258
1997-01-27,46.635311126708984
1997-01-28,46.76863479614258
1997-01-29,47.22564697265625
1997-01-30,47.835018157958984
1997-01-31,47.777870178222656
1997-02-03,47.920719146728516
1997-02-04,48.215850830078125
1997-02-05,47.31134796142578
1997-02-06,47.625545501708984
1997-02-07,48.27299118041992
1997-02-10,47.815975189208984
1997-02-11,48.368194580078125
1997-02-12,49.053741455078125
1997-02-13,49.58696365356445
1997-02-14,49.47269058227539
1997-02-18,49.89161682128906
1997-02-19,49.55837631225586
1997-02-20,48.95854187011719
1997-02-21,48.97757339477539
1997-02-24,49.55837631225586
1997-02-25,49.59644317626953
1997-02-26,49.11088180541992
1997-02-27,48.37774658203125
1997-02-28,48.23493957519531
1997-03-03,48.55864715576172
1997-03-04,48.29204559326172
1997-03-05,49.11088180541992
1997-03-06,48.82524108886719
1997-03-07,49.263187408447266
1997-03-10,49.777381896972656
1997-03-11,49.51076889038086
1997-03-12,49.07277297973633
1997-03-13,48.311073303222656
1997-03-14,48.55864715576172
1997-03-17,48.69193649291992
1997-03-18,48.16827392578125
1997-03-19,48.00639343261719
1997-03-20,47.758846282958984
1997-03-21,47.9799690246582
1997-03-24,48.64902114868164
1997-03-25,48.17112731933594
1997-03-26,48.381404876708984
1997-03-27,47.10066223144531
1997-03-31,46.10667419433594
1997-04-01,46.40293884277344
1997-04-02,45.5714225769043
1997-04-03,45.819908142089844
1997-04-04,46.39336395263672
1997-04-07,46.57496643066406
1997-04-08,46.90949630737305
1997-04-09,46.52718734741211
1997-04-10,46.355167388916016
1997-04-11,44.88324737548828
1997-04-14,45.48540115356445
1997-04-15,46.25958251953125
1997-04-16,46.79483413696289
1997-04-17,46.603633880615234
1997-04-18,46.8330078125
1997-04-21,46.52718734741211
1997-04-22,47.54985809326172
1997-04-23,47.59767532348633
1997-04-24,47.358726501464844
1997-04-25,46.813926696777344
1997-04-28,47.272727966308594
1997-04-29,48.763710021972656
1997-04-30,48.99312210083008
1997-05-01,48.935760498046875
1997-05-02,49.81507873535156
1997-05-05,51.00022506713867
1997-05-06,50.96202087402344
1997-05-07,49.853294372558594
1997-05-08,50.1973876953125
1997-05-09,50.54145050048828
1997-05-12,51.38252258300781
1997-05-13,51.17228317260742
1997-05-14,51.26782989501953
1997-05-15,51.61189270019531
1997-05-16,50.90464782714844
1997-05-19,51.05754470825195
1997-05-20,51.669307708740234
1997-05-21,51.554588317871094
1997-05-22,51.38252258300781
1997-05-23,51.860416412353516
1997-05-27,52.070674896240234
1997-05-28,52.061134338378906
1997-05-29,51.75529479980469
1997-05-30,52.08983612060547
1997-06-02,51.860416412353516
1997-06-03,51.688385009765625
1997-06-04,51.63104248046875
1997-06-05,51.82218551635742
1997-06-06,52.8353271484375
1997-06-09,53.10295104980469
1997-06-10,53.265411376953125
1997-06-11,53.38969421386719
1997-06-12,54.42192077636719
1997-06-13,54.880699157714844
1997-06-16,54.89982986450195
1997-06-17,54.823333740234375
1997-06-18,54.6321907043457
1997-06-19,55.19608688354492
1997-06-20,55.008018493652344
1997-06-23,53.67433166503906
1997-06-24,55.03680419921875
1997-06-25,54.65300750732422
1997-06-26,54.38436508178711
1997-06-27,54.59541320800781
1997-06-30,54.230812072753906
1997-07-01,54.86411666870117
1997-07-02,55.76601791381836
1997-07-03,56.53364181518555
1997-07-07,55.95792007446289
1997-07-08,56.543216705322266
1997-07-09,55.91952896118164
1997-07-10,56.168975830078125
1997-07-11,56.36091232299805
1997-07-14,56.53364181518555
1997-07-15,56.82145690917969
1997-07-16,57.56986618041992
1997-07-17,57.282039642333984
1997-07-18,56.06346130371094
1997-07-21,56.07306671142578
1997-07-22,57.56027603149414
1997-07-23,57.51231384277344
1997-07-24,57.780982971191406
1997-07-25,57.74256896972656
1997-07-28,57.704219818115234
1997-07-29,57.89611053466797
1997-07-30,58.58694839477539
1997-07-31,58.529388427734375
1997-08-01,58.299095153808594
1997-08-04,58.4526252746582
1997-08-05,58.491050720214844
1997-08-06,58.970733642578125
1997-08-07,58.529388427734375
1997-08-08,57.33960723876953
1997-08-11,57.76178741455078
1997-08-12,56.84062576293945
1997-08-13,56.66795349121094
1997-08-14,56.879024505615234
1997-08-15,55.132747650146484
1997-08-18,56.36091232299805
1997-08-19,57.01338195800781
1997-08-20,57.876930236816406
1997-08-21,56.85987091064453
1997-08-22,56.84062576293945
1997-08-25,56.62959671020508
1997-08-26,55.794803619384766
1997-08-27,56.1306266784668
1997-08-28,55.27666091918945
1997-08-29,55.49738311767578
1997-09-02,57.30119705200195
1997-09-03,56.99416732788086
1997-09-04,57.35877990722656
1997-09-05,57.1956901550293
1997-09-08,57.445159912109375
1997-09-09,57.473941802978516
1997-09-10,56.28415298461914
1997-09-11,55.996315002441406
1997-09-12,56.89826583862305
1997-09-15,56.80229568481445
1997-09-16,58.22235107421875
1997-09-17,58.22235107421875
1997-09-18,58.47181701660156
1997-09-19,58.570743560791016
1997-09-22,58.89814758300781
1997-09-23,58.628543853759766
1997-09-24,58.147010803222656
1997-09-25,57.74251937866211
1997-09-26,58.22404098510742
1997-09-29,58.78263473510742
1997-09-30,58.166255950927734
1997-10-01,58.936683654785156
1997-10-02,59.26411819458008
1997-10-03,59.56266784667969
1997-10-06,59.957481384277344
1997-10-07,60.5160026550293
1997-10-08,60.09229278564453
1997-10-09,59.88044738769531
1997-10-10,59.70705795288086
1997-10-13,59.76483917236328
1997-10-14,59.78410720825195
1997-10-15,59.64931869506836
1997-10-16,58.705570220947266
1997-10-17,58.10847473144531
1997-10-20,58.936683654785156
1997-10-21,60.082698822021484
1997-10-22,59.68784713745117
1997-10-23,58.51295852661133
1997-10-24,57.93512725830078
1997-10-27,53.736392974853516
1997-10-28,56.837310791015625
1997-10-29,56.68321228027344
1997-10-30,55.431297302246094
1997-10-31,56.741004943847656
1997-11-03,57.93512725830078
1997-11-04,57.93512725830078
1997-11-05,58.12773895263672
1997-11-06,57.90624237060547
1997-11-07,57.2802848815918
1997-11-10,56.93359375
1997-11-11,56.95285415649414
1997-11-12,55.777984619140625
1997-11-13,56.58690643310547
1997-11-14,57.357337951660156
1997-11-17,58.41668701171875
1997-11-18,58.050689697265625
1997-11-19,58.33962631225586
1997-11-20,59.22556686401367
1997-11-21,59.630035400390625
1997-11-24,58.55146789550781
1997-11-25,58.705570220947266
1997-11-26,58.878902435302734
1997-11-28,58.936683654785156
1997-12-01,60.4582633972168
1997-12-02,60.09229278564453
1997-12-03,60.26564407348633
1997-12-04,60.20781707763672
1997-12-05,60.97827911376953
1997-12-08,60.804931640625
1997-12-09,60.438961029052734
1997-12-10,59.91896057128906
1997-12-11,58.89814758300781
1997-12-12,59.013736724853516
1997-12-15,59.61079788208008
1997-12-16,59.97673416137695
1997-12-17,59.668617248535156
1997-12-18,59.09075927734375
1997-12-19,58.64913558959961
1997-12-22,59.026187896728516
1997-12-23,57.9722900390625
1997-12-24,57.79825973510742
1997-12-26,58.03031539916992
1997-12-29,59.171207427978516
1997-12-30,60.0993766784668
1997-12-31,60.06069564819336
1998-01-02,60.370086669921875
1998-01-05,60.505455017089844
1998-01-06,59.538597106933594
1998-01-07,59.693275451660156
1998-01-08,59.171207427978516
1998-01-09,57.121498107910156
1998-01-12,58.16566848754883
1998-01-13,58.97781753540039
1998-01-14,59.248565673828125
1998-01-15,58.75547790527344
1998-01-16,59.59659194946289
1998-01-20,60.5634880065918
1998-01-21,59.983367919921875
1998-01-22,59.451622009277344
1998-01-23,59.36456298828125
1998-01-26,59.325897216796875
1998-01-27,59.925357818603516
1998-01-28,60.46678161621094
1998-01-29,60.79553985595703
1998-01-30,60.834144592285156
1998-02-02,61.83969497680664
1998-02-03,62.30381774902344
1998-02-04,62.22646713256836
1998-02-05,62.187740325927734
1998-02-06,62.88389205932617
1998-02-09,62.671180725097656
1998-02-10,63.27067184448242
1998-02-11,63.21261978149414
1998-02-12,63.483341217041016
1998-02-13,63.11592483520508
1998-02-17,63.42536163330078
1998-02-18,64.00545501708984
1998-02-19,63.66707992553711
1998-02-20,64.14079284667969
1998-02-23,64.3921890258789
1998-02-24,63.88938903808594
1998-02-25,64.6822738647461
1998-02-26,65.04967498779297
1998-02-27,65.04967498779297
1998-03-02,64.914306640625
1998-03-03,65.28166961669922
1998-03-04,64.85626983642578
1998-03-05,64.25682830810547
1998-03-06,65.55241394042969
1998-03-09,65.32037353515625
1998-03-10,65.93914031982422
1998-03-11,66.24855041503906
1998-03-12,66.51925659179688
1998-03-13,66.26788330078125
1998-03-16,66.98334503173828
1998-03-17,67.17672729492188
1998-03-18,67.42809295654297
1998-03-19,67.6021728515625
1998-03-20,68.18421173095703
1998-03-23,68.0290756225586
1998-03-24,68.61087036132812
1998-03-25,68.35874938964844
1998-03-26,68.31991577148438
1998-03-27,68.0290756225586
1998-03-30,67.99028778076172
1998-03-31,68.22301483154297
1998-04-01,68.77570343017578
1998-04-02,69.52229309082031
1998-04-03,69.8713607788086
1998-04-06,69.3089599609375
1998-04-07,68.84356689453125
1998-04-08,68.45572662353516
1998-04-09,68.99870300292969
1998-04-13,68.80477142333984
1998-04-14,69.38650512695312
1998-04-15,69.58048248291016
1998-04-16,68.76598358154297
1998-04-17,69.67744445800781
1998-04-20,69.6580581665039
1998-04-21,69.98771667480469
1998-04-22,70.181640625
1998-04-23,69.50289916992188
1998-04-24,68.76598358154297
1998-04-27,67.46671295166016
1998-04-28,67.3697280883789
1998-04-29,67.83515930175781
1998-04-30,69.09564971923828
1998-05-01,69.8713607788086
1998-05-04,69.69684600830078
1998-05-05,69.21202087402344
1998-05-06,68.39752960205078
1998-05-07,67.85456848144531
1998-05-08,68.95989990234375
1998-05-11,68.72721099853516
1998-05-12,69.4641342163086
1998-05-13,69.6386489868164
1998-05-14,69.28960418701172
1998-05-15,68.9017333984375
1998-05-18,68.63024139404297
1998-05-19,69.09564971923828
1998-05-20,69.75502014160156
1998-05-21,69.3089599609375
1998-05-22,69.03751373291016
1998-05-26,67.9321060180664
1998-05-27,68.0290756225586
1998-05-28,68.33935546875
1998-05-29,67.66061401367188
1998-06-01,67.97089385986328
1998-06-02,68.0290756225586
1998-06-03,66.94310760498047
1998-06-04,68.18421173095703
1998-06-05,69.50289916992188
1998-06-08,69.42535400390625
1998-06-09,69.6386489868164
1998-06-10,69.19261169433594
1998-06-11,67.89332580566406
1998-06-12,68.5333251953125
1998-06-15,66.72974395751953
1998-06-16,67.75757598876953
1998-06-17,69.17322540283203
1998-06-18,68.86296844482422
1998-06-19,68.51792907714844
1998-06-22,68.84862518310547
1998-06-23,69.66574096679688
1998-06-24,70.59952545166016
1998-06-25,70.48281860351562
1998-06-26,70.77460479736328
1998-06-29,71.02751922607422
1998-06-30,70.54119110107422
1998-07-01,71.35822296142578
1998-07-02,71.49443817138672
1998-07-06,72.21424865722656
1998-07-07,72.07803344726562
1998-07-08,72.60331726074219
1998-07-09,72.11695861816406
1998-07-10,72.5060043334961
1998-07-13,72.52545166015625
1998-07-14,73.34254455566406
1998-07-15,73.2064208984375
1998-07-16,73.71218872070312
1998-07-17,73.80948638916016
1998-07-20,73.80948638916016
1998-07-21,72.52545166015625
1998-07-22,72.52545166015625
1998-07-23,71.08586120605469
1998-07-24,71.02751922607422
1998-07-27,71.53333282470703
1998-07-28,70.32718658447266
1998-07-29,70.05481719970703
1998-07-30,71.10531616210938
1998-07-31,69.58790588378906
1998-08-03,69.29605102539062
1998-08-04,66.61138153076172
1998-08-05,67.52572631835938
1998-08-06,67.81755828857422
1998-08-07,67.93426513671875
1998-08-10,67.54519653320312
1998-08-11,66.53357696533203
1998-08-12,67.66191864013672
1998-08-13,66.84481811523438
1998-08-14,66.06665802001953
1998-08-17,67.46741485595703
1998-08-18,68.71244049072266
1998-08-19,68.53733825683594
1998-08-20,68.12881469726562
1998-08-21,67.58412170410156
1998-08-24,68.01212310791016
1998-08-25,68.16775512695312
1998-08-26,67.77867889404297
1998-08-27,64.58818054199219
1998-08-28,64.35468292236328
1998-08-31,59.76349639892578
1998-09-01,62.29255294799805
1998-09-02,61.84511184692383
1998-09-03,61.3587532043457
1998-09-04,60.85292053222656
1998-09-08,64.12127685546875
1998-09-09,62.564857482910156
